date,daily_volume,bin_num,bin_volume,quote_imbalance,part_volatility,volatility
2021-04-08,842003333,6,23980425,-0.1060759766309404,2.166697261238767e-05,0.0051619653940825315
2021-04-08,842003333,7,25777627,0.23494941518296222,3.8340495551138606e-05,0.004814947099323326
2021-04-08,842003333,8,20865500,0.6016104816878193,3.8222068626364974e-05,0.0051559881593342734
2021-04-08,842003333,9,13898239,0.5674654594763977,2.153312242840449e-05,0.004516777497205613
2021-04-08,842003333,10,15082994,0.2286327038940915,2.1599892000581296e-05,0.0042091787940533275
2021-04-08,842003333,11,12407000,-0.31406890212239963,9.614822209922207e-06,0.004603922204086164
2021-04-08,842003333,12,13699456,0.1754310669370008,3.8222068626364974e-05,0.0036268077020646483
2021-04-08,842003333,13,21048060,0.6931079632594505,2.153312242840449e-05,0.003625066811234943
2021-04-08,842003333,14,17150880,0.4246161833832906,9.614822209922207e-06,0.003325786747382845
2021-04-08,842003333,15,12626328,0.7007488451750883,9.58507795064959e-06,0.0030023928379954235
2021-04-08,842003333,16,13934100,0.4621982387859259,9.58507795064959e-06,0.0027506144605944256
2021-04-08,842003333,17,13437700,-0.3770963044782061,9.58507795064959e-06,0.0030039565464494568
2021-04-08,842003333,18,20103378,-0.10962205368281,3.810418955587304e-05,0.0033322675207441343
2021-04-08,842003333,19,32168000,0.31538940544643573,3.787006150751548e-05,0.0031085383217822507
2021-04-08,842003333,20,20197600,0.2765204101667116,2.1269116356875743e-05,0.003339066956573556
2021-04-08,842003333,21,17189165,0.28238822913527967,9.496668647780917e-06,0.003115826023491032
2021-04-08,842003333,22,60992940,0.06958755362066965,0.00019025573544638377,0.0027687903494872683
2021-04-08,842003333,23,51801781,0.5140595100250309,8.468635467839353e-05,0.0027695626203932404
2021-04-08,842003333,24,42947100,-0.2741201733349301,2.120387347652735e-05,0.002771294747137497
2021-04-09,1240177457,0,6904200,-0.4393661325381832,0.0,
2021-04-09,1240177457,1,169656930,0.43423977122562346,0.00039095204365775695,
2021-04-09,1240177457,2,122390698,0.24383256043862242,0.00011130694993219685,
2021-04-09,1240177457,3,79316025,-0.40526779734609275,5.66179494382851e-05,
2021-04-09,1240177457,4,55026358,0.28500041904347795,5.66179494382851e-05,0.006069741217918777
2021-04-09,1240177457,5,115842570,-0.6423422632382179,0.00022613775563095958,0.006558670773495125
2021-04-09,1240177457,6,57685909,-0.6509992304773383,2.0139150340471133e-05,0.0051619653940825315
