date,daily_volume,bin_num,bin_volume,max,min,first,last,quote_imbalance
2021-04-06,797200669,2,49812128,6.38,6.34,6.37,6.35,0.33264912441199906
2021-04-06,797200669,3,70228845,6.44,6.35,6.35,6.43,-0.22477571811685512
2021-04-06,797200669,4,75522129,6.44,6.39,6.43,6.4,0.3444427811078551
2021-04-06,797200669,5,28480020,6.42,6.39,6.4,6.42,-0.4302594675270878
2021-04-06,797200669,6,35124049,6.43,6.4,6.42,6.43,-0.3977252041450695
2021-04-06,797200669,7,69467804,6.45,6.41,6.43,6.41,0.08789731853644797
2021-04-06,797200669,8,31297280,6.42,6.39,6.41,6.4,-0.0892708152052868
2021-04-06,797200669,9,20379600,6.41,6.38,6.4,6.4,0.12272386926013422
2021-04-06,797200669,10,11659899,6.41,6.39,6.4,6.4,-0.7311865755383107
2021-04-06,797200669,11,22581401,6.41,6.36,6.4,6.38,-0.3772199632055905
2021-04-06,797200669,12,13810070,6.38,6.36,6.37,6.37,0.6475558205453267
2021-04-06,797200669,13,11148756,6.39,6.36,6.36,6.39,9.95644549194811e-05
2021-04-06,797200669,14,13375630,6.4,6.38,6.38,6.39,-0.3681435155062957
2021-04-06,797200669,15,7649823,6.39,6.37,6.38,6.38,-0.2673466457481972
2021-04-06,797200669,16,11774347,6.4,6.38,6.38,6.39,0.5020052127848421
2021-04-06,797200669,17,12953293,6.39,6.37,6.39,6.38,-0.3171680753968554
2021-04-06,797200669,18,23358839,6.41,6.38,6.39,6.4,-0.49869506180152123
2021-04-06,797200669,19,31902030,6.42,6.39,6.4,6.4,-0.44048950532670345
2021-04-06,797200669,20,22144315,6.41,6.39,6.4,6.4,-0.7103619753606305
2021-04-06,797200669,21,24298300,6.41,6.37,6.4,6.39,-0.2722463782248477
2021-04-06,797200669,22,17054057,6.39,6.37,6.39,6.38,0.3163739047002674
2021-04-06,797200669,23,24181854,6.38,6.36,6.38,6.37,0.23992992864425153
2021-04-06,797200669,24,26932200,6.38,6.37,6.37,6.37,0.42009208190631686
2021-04-07,1483161819,0,9413900,6.41,6.41,6.41,6.41,0.09860888483704823
2021-04-07,1483161819,1,258507821,6.55,6.38,6.4,6.52,-0.0987146028059109
2021-04-07,1483161819,2,177211969,6.55,6.47,6.54,6.49,-0.11515150642758681
2021-04-07,1483161819,3,153961246,6.57,6.48,6.49,6.54,-0.20435435364261548
2021-04-07,1483161819,4,116718685,6.58,6.53,6.55,6.58,-0.6029321122547174
2021-04-07,1483161819,5,84070774,6.59,6.57,6.57,6.57,-0.37821318604822207
2021-04-07,1483161819,6,49809931,6.59,6.52,6.57,6.53,-0.4707338375883261
2021-04-07,1483161819,7,26925075,6.55,6.53,6.53,6.53,-0.5058754449708768
2021-04-07,1483161819,8,60718743,6.53,6.47,6.53,6.49,0.4693861117887192
2021-04-07,1483161819,9,35866233,6.51,6.48,6.49,6.48,0.8129289683449631
2021-04-07,1483161819,10,41020600,6.49,6.47,6.48,6.48,0.6180487529367676
2021-04-07,1483161819,11,18193700,6.49,6.47,6.48,6.49,-0.4700167330730688
2021-04-07,1483161819,12,19853700,6.51,6.48,6.49,6.49,-0.5017696614139443
2021-04-07,1483161819,13,38754736,6.51,6.47,6.49,6.51,-0.6948374107901263
2021-04-07,1483161819,14,34484513,6.52,6.49,6.5,6.5,-0.15034189537203915
2021-04-07,1483161819,15,45208934,6.56,6.5,6.51,6.55,-0.09263382410413001
2021-04-07,1483161819,16,36267136,6.57,6.54,6.55,6.55,-0.31923289239397534
2021-04-07,1483161819,17,19963298,6.56,6.53,6.54,6.55,0.6646356249650925
2021-04-07,1483161819,18,41444169,6.58,6.54,6.54,6.58,-0.6810916850470451
2021-04-07,1483161819,19,33333000,6.58,6.55,6.57,6.55,-0.1482212456989587
2021-04-07,1483161819,20,37587076,6.58,6.55,6.55,6.57,0.05543940671755925
2021-04-07,1483161819,21,28598195,6.58,6.56,6.56,6.57,-0.7072041511943475
2021-04-07,1483161819,22,24377281,6.57,6.55,6.56,6.56,0.4842486584500926
2021-04-07,1483161819,23,33924148,6.57,6.53,6.56,6.55,0.310216998159702
2021-04-07,1483161819,24,56946956,6.56,6.54,6.55,6.56,-0.14312728521562937
2021-04-08,842003333,0,12865600,6.5,6.5,6.5,6.5,0.6624115112234412
2021-04-08,842003333,1,109196557,6.52,6.47,6.51,6.5,-0.21847027296715102
2021-04-08,842003333,2,87471817,6.54,6.46,6.51,6.47,-0.2926809007270325
2021-04-08,842003333,3,107597182,6.48,6.41,6.48,6.41,0.6820090073283982
2021-04-08,842003333,4,40905934,6.45,6.41,6.41,6.45,-0.04392480714444737
2021-04-08,842003333,5,34657970,6.46,6.42,6.45,6.43,0.07173710544517142
2021-04-08,842003333,6,23980425,6.46,6.43,6.43,6.44,-0.1060759766309404
2021-04-08,842003333,7,25777627,6.48,6.44,6.45,6.48,0.23494941518296222
2021-04-08,842003333,8,20865500,6.49,6.45,6.48,6.45,0.6016104816878193
2021-04-08,842003333,9,13898239,6.48,6.45,6.45,6.47,0.5674654594763977
2021-04-08,842003333,10,15082994,6.47,6.44,6.47,6.45,0.2286327038940915
2021-04-08,842003333,11,12407000,6.46,6.44,6.45,6.45,-0.31406890212239963
2021-04-08,842003333,12,13699456,6.49,6.45,6.46,6.47,0.1754310669370008
2021-04-08,842003333,13,21048060,6.48,6.45,6.47,6.46,0.6931079632594505
2021-04-08,842003333,14,17150880,6.46,6.44,6.46,6.46,0.4246161833832906
2021-04-08,842003333,15,12626328,6.47,6.45,6.45,6.45,0.7007488451750883
2021-04-08,842003333,16,13934100,6.47,6.45,6.46,6.46,0.4621982387859259
2021-04-08,842003333,17,13437700,6.47,6.45,6.46,6.46,-0.3770963044782061
2021-04-08,842003333,18,20103378,6.5,6.46,6.46,6.48,-0.10962205368281
2021-04-08,842003333,19,32168000,6.52,6.48,6.48,6.5,0.31538940544643573
2021-04-08,842003333,20,20197600,6.52,6.49,6.5,6.5,0.2765204101667116
2021-04-08,842003333,21,17189165,6.5,6.48,6.49,6.48,0.28238822913527967
2021-04-08,842003333,22,60992940,6.57,6.48,6.48,6.55,0.06958755362066965
2021-04-08,842003333,23,51801781,6.55,6.49,6.55,6.51,0.5140595100250309
2021-04-08,842003333,24,42947100,6.53,6.5,6.51,6.52,-0.2741201733349301
2021-04-09,1240177457,0,6904200,6.52,6.52,6.52,6.52,-0.4393661325381832
2021-04-09,1240177457,1,169656930,6.64,6.51,6.51,6.61,0.43423977122562346
2021-04-09,1240177457,2,122390698,6.67,6.6,6.61,6.64,0.24383256043862242
2021-04-09,1240177457,3,79316025,6.67,6.62,6.64,6.67,-0.40526779734609275
2021-04-09,1240177457,4,55026358,6.67,6.62,6.67,6.64,0.28500041904347795
2021-04-09,1240177457,5,115842570,6.7,6.6,6.64,6.7,-0.6423422632382179
2021-04-09,1240177457,6,57685909,6.7,6.67,6.7,6.69,-0.6509992304773383
2021-04-09,1240177457,7,96820933,6.74,6.69,6.69,6.72,-0.3909551600719888
2021-04-09,1240177457,8,37541906,6.73,6.67,6.73,6.69,-0.20864068423235424
2021-04-09,1240177457,9,31738800,6.69,6.65,6.69,6.68,0.48524674132019896
2021-04-09,1240177457,10,26686157,6.69,6.65,6.68,6.68,0.02711921952660389
2021-04-09,1240177457,11,15422400,6.69,6.66,6.68,6.66,-0.07477872079698919
2021-04-09,1240177457,12,21255699,6.69,6.65,6.66,6.69,-0.5808923287540987
2021-04-09,1240177457,13,32475401,6.71,6.66,6.68,6.67,-0.09339222815357344
2021-04-09,1240177457,14,91355700,6.68,6.58,6.67,6.59,-0.0744252021537082
2021-04-09,1240177457,15,29064680,6.63,6.59,6.6,6.6,-0.2004076466716673
2021-04-09,1240177457,16,47103900,6.61,6.56,6.61,6.56,0.29865672357946155
2021-04-09,1240177457,17,21218679,6.6,6.57,6.57,6.57,0.4144727810002297
2021-04-09,1240177457,18,21061657,6.59,6.57,6.58,6.59,-0.11191446367213831
2021-04-09,1240177457,19,22713557,6.6,6.58,6.58,6.6,-0.5480070277679981
2021-04-09,1240177457,20,22028500,6.62,6.59,6.6,6.61,-0.05125855734367183
2021-04-09,1240177457,21,27935946,6.65,6.6,6.6,6.65,0.40808148664267946
2021-04-09,1240177457,22,19453684,6.65,6.62,6.65,6.62,-0.17758089111770256
2021-04-09,1240177457,23,32205003,6.63,6.59,6.62,6.59,0.5533688710622666
2021-04-09,1240177457,24,37272165,6.61,6.59,6.6,6.61,0.5116828199410265
2021-04-12,1390909288,0,30538800,6.74,6.71,6.74,6.71,0.10107452251531757
2021-04-12,1390909288,1,183305746,6.73,6.64,6.7,6.66,-0.3676606511763812
2021-04-12,1390909288,2,107572646,6.74,6.65,6.65,6.73,-0.506357430017117
2021-04-12,1390909288,3,50534200,6.74,6.68,6.74,6.68,0.28464109353806455
2021-04-12,1390909288,4,63304200,6.69,6.62,6.68,6.64,0.37648346060445975
2021-04-12,1390909288,5,92106728,6.66,6.55,6.64,6.55,-0.014067321534466513
2021-04-12,1390909288,6,42011327,6.61,6.55,6.55,6.61,0.2160558146239382
2021-04-12,1390909288,7,36947301,6.61,6.56,6.6,6.57,0.16852861141951578
2021-04-12,1390909288,8,27878156,6.6,6.56,6.57,6.6,-0.31903248376211196
2021-04-12,1390909288,9,19853500,6.61,6.57,6.6,6.58,0.057575874431290565
2021-04-12,1390909288,10,59632193,6.58,6.51,6.57,6.53,0.4677086690372928
2021-04-12,1390909288,11,70680119,6.53,6.47,6.53,6.47,0.5349201481164803
2021-04-12,1390909288,12,63155381,6.49,6.42,6.47,6.43,0.382040733777711
2021-04-12,1390909288,13,54732718,6.51,6.42,6.42,6.48,0.4692311978397627
2021-04-12,1390909288,14,25721343,6.52,6.48,6.49,6.51,0.5514948204551985
2021-04-12,1390909288,15,41220840,6.54,6.49,6.5,6.49,0.18806387587391182
2021-04-12,1390909288,16,21940990,6.5,6.47,6.49,6.48,0.46422162317215393
2021-04-12,1390909288,17,30708123,6.52,6.47,6.47,6.52,0.36292535378183044
2021-04-12,1390909288,18,45781100,6.54,6.5,6.52,6.52,0.2365492826824266
2021-04-12,1390909288,19,34315000,6.52,6.48,6.51,6.48,-0.06637550162839309
2021-04-12,1390909288,20,53875495,6.5,6.43,6.49,6.46,0.506697815046927
2021-04-12,1390909288,21,28835349,6.47,6.45,6.46,6.45,-0.13967445548748983
2021-04-12,1390909288,22,43794811,6.48,6.44,6.46,6.47,-0.22329336702078825
2021-04-12,1390909288,23,90336285,6.47,6.4,6.47,6.42,0.259805087910703
2021-04-12,1390909288,24,72126937,6.44,6.4,6.41,6.44,0.020342344477420147
2021-04-13,1762928068,0,98792200,6.59,6.57,6.59,6.57,0.27497353280736664
2021-04-13,1762928068,1,467636196,6.63,6.39,6.6,6.63,0.5287986166592905
2021-04-13,1762928068,2,247807938,6.7,6.6,6.63,6.66,0.08266043786651604
2021-04-13,1762928068,3,172107074,6.73,6.64,6.67,6.65,0.22885762253415862
2021-04-13,1762928068,4,86892786,6.65,6.59,6.64,6.6,0.36236925465360453
2021-04-13,1762928068,5,50300519,6.6,6.56,6.6,6.58,-0.08229864477250759
2021-04-13,1762928068,6,41299166,6.63,6.57,6.58,6.61,0.028437233385146875
2021-04-13,1762928068,7,28078920,6.64,6.6,6.61,6.6,0.43076645021645404
2021-04-13,1762928068,8,22833300,6.61,6.57,6.6,6.6,-0.5533406037666491
2021-04-13,1762928068,9,52835413,6.67,6.59,6.6,6.65,-0.13685374163232253
2021-04-13,1762928068,10,39117801,6.68,6.64,6.66,6.66,0.09067281403867099
2021-04-13,1762928068,11,37937095,6.69,6.65,6.66,6.66,0.02055954634604928
2021-04-13,1762928068,12,16533600,6.68,6.64,6.67,6.66,-0.21091230768607805
2021-04-13,1762928068,13,27821005,6.67,6.61,6.66,6.63,0.09380682681664727
2021-04-13,1762928068,14,26697100,6.63,6.59,6.63,6.59,0.14936146177379064
2021-04-13,1762928068,15,42834390,6.6,6.56,6.59,6.56,0.3020116703046052
2021-04-13,1762928068,16,42683340,6.57,6.53,6.57,6.55,0.6182365006311895
2021-04-13,1762928068,17,31393903,6.57,6.52,6.55,6.53,-0.11122799187866989
2021-04-13,1762928068,18,20421510,6.56,6.53,6.53,6.53,0.13771091648164804
2021-04-13,1762928068,19,18803500,6.55,6.52,6.54,6.55,-0.14610072193219414
2021-04-13,1762928068,20,19142011,6.55,6.53,6.55,6.54,0.19483837701961929
2021-04-13,1762928068,21,19963373,6.56,6.53,6.54,6.54,0.44536480969828945
2021-04-13,1762928068,22,30363400,6.55,6.51,6.54,6.52,0.06177672829706246
2021-04-13,1762928068,23,54449308,6.53,6.48,6.52,6.51,0.2017438212358708
2021-04-13,1762928068,24,66183220,6.55,6.48,6.5,6.54,-0.2099955477652351
2021-04-14,1875837054,0,9180709,6.54,6.54,6.54,6.54,0.05503970315171791
2021-04-14,1875837054,1,207261216,6.72,6.52,6.54,6.72,-0.19915626954193277
2021-04-14,1875837054,2,225555727,6.8,6.71,6.71,6.79,-0.17433331905678504
2021-04-14,1875837054,3,161961778,6.85,6.77,6.78,6.84,-0.5048724533898593
2021-04-14,1875837054,4,179579095,6.93,6.83,6.84,6.92,-0.033807269662672945
2021-04-14,1875837054,5,88088800,6.93,6.84,6.92,6.85,-0.2477160039213593
2021-04-14,1875837054,6,46284371,6.89,6.85,6.86,6.86,-0.2487823840923027
2021-04-14,1875837054,7,58581366,6.92,6.85,6.86,6.9,-0.11904336420662517
2021-04-14,1875837054,8,58655176,6.93,6.88,6.89,6.91,-0.2983258999809217
2021-04-14,1875837054,9,194028968,7.07,6.9,6.91,7.06,-0.31938310251064417
2021-04-14,1875837054,10,56708689,7.06,6.95,7.06,6.98,-0.3973716971942659
2021-04-14,1875837054,11,31667721,6.98,6.93,6.98,6.97,-0.1277581680234431
2021-04-14,1875837054,12,18994080,6.98,6.96,6.97,6.97,-0.568982127470971
2021-04-14,1875837054,13,38477850,6.97,6.93,6.97,6.96,-0.3956135141029544
2021-04-14,1875837054,14,56400087,7.02,6.97,6.97,7.0,-0.1825599700108773
2021-04-14,1875837054,15,48590484,7.03,6.99,7.0,7.03,-0.32361888988775145
2021-04-14,1875837054,16,67897751,7.07,7.02,7.02,7.05,0.10863372194185106
2021-04-14,1875837054,17,29219326,7.06,7.0,7.05,7.01,-0.009105662402057985
2021-04-14,1875837054,18,34813638,7.02,6.99,7.0,7.01,0.1575811300085056
2021-04-14,1875837054,19,38619300,7.03,6.98,7.0,6.98,-0.008125942034855116
2021-04-14,1875837054,20,38424791,7.01,6.98,6.98,6.99,0.40524320662997887
2021-04-14,1875837054,21,32192560,7.01,6.99,6.99,7.0,0.3561192006991397
2021-04-14,1875837054,22,48338114,7.01,6.98,6.99,7.01,-0.6230145407438932
2021-04-14,1875837054,23,39562500,7.02,6.99,7.0,7.0,0.3338180033830668
2021-04-14,1875837054,24,66752957,7.03,6.99,7.0,7.02,0.08586273132426309
2021-04-15,1074986452,0,15256300,7.0,6.98,7.0,6.98,-0.8593147020322817
2021-04-15,1074986452,1,150513743,7.03,6.96,6.97,7.03,0.017923895843938584
2021-04-15,1074986452,2,117252987,7.04,6.95,7.04,7.03,-0.24209526823058114
2021-04-15,1074986452,3,51240412,7.03,6.96,7.02,6.99,-0.03883395664016318
2021-04-15,1074986452,4,55397052,7.04,6.98,6.99,7.03,-0.3794777263261633
2021-04-15,1074986452,5,50197500,7.03,6.96,7.03,6.98,0.38631875344770783
2021-04-15,1074986452,6,24445677,7.0,6.97,6.98,7.0,-0.1245589741225405
2021-04-15,1074986452,7,26244153,7.01,6.97,7.0,7.01,-0.2607214254467197
2021-04-15,1074986452,8,23255395,7.01,6.97,7.01,6.97,0.9119205647181763
2021-04-15,1074986452,9,31748510,6.99,6.95,6.98,6.96,0.406200695731479
2021-04-15,1074986452,10,62780684,6.96,6.92,6.95,6.96,-0.5802982243463507
2021-04-15,1074986452,11,34373512,6.96,6.92,6.95,6.94,-0.06375142093448606
2021-04-15,1074986452,12,20762400,6.95,6.92,6.94,6.92,0.6376491160417387
2021-04-15,1074986452,13,39476200,6.99,6.92,6.93,6.99,-0.374735729816764
2021-04-15,1074986452,14,33777100,7.0,6.97,6.98,7.0,0.34927193973793735
2021-04-15,1074986452,15,24978202,7.0,6.97,6.99,7.0,-0.8498906760654379
2021-04-15,1074986452,16,37988530,7.01,6.98,6.99,7.0,-0.632866688903787
2021-04-15,1074986452,17,22750052,7.01,6.98,7.01,7.0,0.18530453586226717
2021-04-15,1074986452,18,20930400,7.02,6.99,7.0,7.0,0.3493471358701856
2021-04-15,1074986452,19,20964067,7.0,6.98,7.0,6.99,0.5583323054959178
2021-04-15,1074986452,20,16342535,7.0,6.98,6.99,6.99,0.8938767934671198
2021-04-15,1074986452,21,16248004,7.0,6.98,6.99,7.0,0.27093444965144536
2021-04-15,1074986452,22,17573196,7.0,6.98,7.0,6.99,0.08586606148743016
2021-04-15,1074986452,23,74514517,7.05,6.99,6.99,7.04,-0.38593342958315335
2021-04-15,1074986452,24,85975324,7.06,7.01,7.05,7.02,-0.16495431236090044
2021-04-16,839145043,0,15921100,7.08,7.07,7.08,7.07,-0.7252174165840137
2021-04-16,839145043,1,112910215,7.07,6.96,7.06,6.98,-0.01907330625613112
2021-04-16,839145043,2,86390418,6.99,6.93,6.99,6.96,-0.024376877624450493
2021-04-16,839145043,3,101607942,6.96,6.9,6.96,6.9,0.5560944185712032
2021-04-16,839145043,4,113738093,6.91,6.84,6.91,6.86,-0.02764102747666736
2021-04-16,839145043,5,30328879,6.91,6.86,6.86,6.91,-0.00605462097936251
2021-04-16,839145043,6,27992800,6.92,6.89,6.91,6.92,-0.21063785499291562
2021-04-16,839145043,7,19987368,6.94,6.9,6.92,6.94,-0.19681616879447755
2021-04-16,839145043,8,35638340,6.97,6.93,6.94,6.97,-0.27538974727226223
2021-04-16,839145043,9,18706200,6.98,6.92,6.97,6.93,0.4743432878744998
2021-04-16,839145043,10,17667600,6.95,6.91,6.93,6.92,0.36377555649092724
2021-04-16,839145043,11,10472300,6.95,6.92,6.92,6.95,-0.41870050250701296
2021-04-16,839145043,12,15370265,6.98,6.94,6.94,6.97,-0.12111377426725722
2021-04-16,839145043,13,14126400,6.97,6.94,6.97,6.96,0.2217109594138243
2021-04-16,839145043,14,12815457,6.97,6.94,6.96,6.95,0.11472293635025563
2021-04-16,839145043,15,9518500,6.97,6.95,6.96,6.96,-0.6514667639584734
2021-04-16,839145043,16,11198594,6.97,6.96,6.96,6.96,0.2393743606727516
2021-04-16,839145043,17,19727239,6.99,6.95,6.97,6.99,-0.42438521335493506
2021-04-16,839145043,18,24479741,6.99,6.97,6.99,6.97,-0.21549702877437646
2021-04-16,839145043,19,18798800,6.98,6.95,6.97,6.97,0.1700435733806306
2021-04-16,839145043,20,18614900,6.98,6.95,6.97,6.97,0.13736731011414488
2021-04-16,839145043,21,21162207,6.97,6.94,6.96,6.94,0.4418391216640861
2021-04-16,839145043,22,24476007,6.95,6.93,6.95,6.93,-0.545545996719086
2021-04-16,839145043,23,29625840,6.94,6.92,6.93,6.93,0.2365432722423024
2021-04-16,839145043,24,27869838,6.96,6.93,6.93,6.96,0.07843457494990458
2021-04-19,1116036640,0,11574086,6.97,6.96,6.96,6.97,0.6578030724080961
2021-04-19,1116036640,1,148297285,7.09,6.97,6.98,7.02,0.3375971272176041
2021-04-19,1116036640,2,55404402,7.02,6.97,7.02,7.0,-0.15011944875758862
2021-04-19,1116036640,3,83139628,7.06,6.96,7.0,7.04,0.03738076862894422
2021-04-19,1116036640,4,56879900,7.06,7.02,7.05,7.03,-0.03475790604831756
2021-04-19,1116036640,5,36647586,7.07,7.02,7.03,7.07,-0.23512559574906575
2021-04-19,1116036640,6,69459165,7.11,7.05,7.07,7.08,-0.27439421686238297
2021-04-19,1116036640,7,45907720,7.12,7.08,7.08,7.09,-0.24072631907104391
2021-04-19,1116036640,8,43489690,7.12,7.08,7.09,7.1,0.32085989825752737
2021-04-19,1116036640,9,45907100,7.13,7.09,7.1,7.12,-0.37349384735144037
2021-04-19,1116036640,10,26631594,7.14,7.11,7.12,7.12,-0.3448747717334182
2021-04-19,1116036640,11,17862511,7.13,7.11,7.13,7.13,-0.35028373721244677
2021-04-19,1116036640,12,26753800,7.15,7.12,7.12,7.12,-0.2609013238913941
2021-04-19,1116036640,13,26038280,7.14,7.12,7.13,7.14,-0.20753095535335916
2021-04-19,1116036640,14,47781611,7.14,7.05,7.14,7.06,0.2871191563082561
2021-04-19,1116036640,15,44219250,7.07,7.03,7.06,7.05,0.11344335705385432
2021-04-19,1116036640,16,38201523,7.06,7.02,7.04,7.03,0.21385789808356157
2021-04-19,1116036640,17,43286757,7.05,7.01,7.03,7.02,0.5775584296834969
2021-04-19,1116036640,18,20054034,7.04,7.01,7.02,7.04,0.058407329362964056
2021-04-19,1116036640,19,21440500,7.04,7.01,7.02,7.02,0.18285508597167624
2021-04-19,1116036640,20,60589174,7.03,6.98,7.03,7.01,0.017612977921534947
2021-04-19,1116036640,21,30379200,7.02,7.0,7.0,7.01,-0.11146177398167977
2021-04-19,1116036640,22,31451361,7.04,7.0,7.0,7.04,-0.06636619862487096
2021-04-19,1116036640,23,45014097,7.08,7.03,7.04,7.05,0.04021149129941181
2021-04-19,1116036640,24,39626386,7.07,7.05,7.06,7.06,-0.5932893095290602
2021-04-20,723010991,0,6948568,7.02,7.01,7.01,7.02,0.2730346587478452
2021-04-20,723010991,1,103674354,7.02,6.95,7.01,6.98,0.40493323409473286
2021-04-20,723010991,2,43319341,6.99,6.96,6.98,6.96,-0.06162551726074254
2021-04-20,723010991,3,92507225,6.97,6.92,6.95,6.95,0.1686890103377855
2021-04-20,723010991,4,38049651,7.0,6.94,6.94,6.99,0.09307978297670888
2021-04-20,723010991,5,23411280,7.01,6.98,6.99,7.0,-0.395948322446029
2021-04-20,723010991,6,28899878,7.01,6.99,7.0,7.0,0.22561888909477787
2021-04-20,723010991,7,36839994,7.04,6.98,7.0,7.03,0.44859202840925816
2021-04-20,723010991,8,28661200,7.05,6.99,7.03,7.0,-0.22859067813768305
2021-04-20,723010991,9,17016836,7.01,6.98,7.0,7.0,-0.31426490924993766
2021-04-20,723010991,10,16047900,7.02,6.99,6.99,6.99,0.5251453921809127
2021-04-20,723010991,11,12103064,7.01,6.98,7.0,6.98,0.6978326383614393
2021-04-20,723010991,12,19954379,6.99,6.97,6.99,6.98,-0.3515612777686403
2021-04-20,723010991,13,18862349,7.02,6.98,6.98,7.0,0.6020533234827631
2021-04-20,723010991,14,13472623,7.02,7.0,7.01,7.01,-0.4268877936942772
2021-04-20,723010991,15,13521139,7.01,6.98,7.0,6.99,0.14849061931078578
2021-04-20,723010991,16,9072001,7.0,6.99,6.99,6.99,-0.31548370224207906
2021-04-20,723010991,17,18310323,7.01,6.99,6.99,7.0,-0.004801081198103657
2021-04-20,723010991,18,14620300,7.02,7.0,7.0,7.01,0.05037924957387375
2021-04-20,723010991,19,28881900,7.02,6.98,7.02,6.98,-0.14734198244036847
2021-04-20,723010991,20,25135517,6.99,6.96,6.98,6.96,-0.13542997725473221
2021-04-20,723010991,21,25465355,6.97,6.94,6.96,6.95,0.4652205140493504
2021-04-20,723010991,22,17857932,6.98,6.94,6.94,6.96,0.01886445140738822
2021-04-20,723010991,23,27581216,6.97,6.94,6.96,6.95,-0.47427111506357833
2021-04-20,723010991,24,42796666,6.96,6.93,6.96,6.95,-0.003925309896125088
2021-04-21,995032881,0,8543600,6.93,6.93,6.93,6.93,0.0272501588138404
2021-04-21,995032881,1,142133810,7.1,6.91,6.91,7.06,0.24163027540431714
2021-04-21,995032881,2,58771615,7.06,6.99,7.06,7.02,-0.09705702581486712
2021-04-21,995032881,3,33807126,7.02,6.97,7.02,6.98,0.4029415345916327
2021-04-21,995032881,4,36449446,6.99,6.95,6.98,6.97,-0.06609815616677454
2021-04-21,995032881,5,20220450,7.01,6.97,6.98,6.99,-0.28506038852781984
2021-04-21,995032881,6,11349800,7.0,6.98,6.99,6.98,0.3350669384635235
2021-04-21,995032881,7,15944179,7.02,6.98,6.99,7.02,-0.24686063584620208
2021-04-21,995032881,8,22760215,7.04,7.01,7.02,7.04,-0.3321266133234433
2021-04-21,995032881,9,35638936,7.07,7.04,7.04,7.05,-0.34587673130210655
2021-04-21,995032881,10,36709511,7.08,7.04,7.05,7.07,-0.14762817925504162
2021-04-21,995032881,11,22323589,7.08,7.05,7.07,7.05,-0.07897886427539352
2021-04-21,995032881,12,24176723,7.08,7.04,7.05,7.07,-0.6198418595575025
2021-04-21,995032881,13,45347330,7.09,7.06,7.07,7.07,-0.10031656235786526
2021-04-21,995032881,14,83835401,7.12,7.06,7.08,7.12,-0.08260095011857532
2021-04-21,995032881,15,116239312,7.18,7.11,7.12,7.18,-0.19667566275380832
2021-04-21,995032881,16,81705331,7.21,7.15,7.18,7.18,0.1148310970991213
2021-04-21,995032881,17,31633015,7.19,7.16,7.18,7.17,-0.0044769301946362495
2021-04-21,995032881,18,26410310,7.19,7.15,7.17,7.15,0.30777875556974876
2021-04-21,995032881,19,21436402,7.17,7.15,7.15,7.15,0.6399777733538663
2021-04-21,995032881,20,18698200,7.16,7.14,7.16,7.14,0.035543810587643346
2021-04-21,995032881,21,22559300,7.15,7.12,7.14,7.13,0.6175884021004557
2021-04-21,995032881,22,23833000,7.14,7.12,7.13,7.14,0.6005178138184843
2021-04-21,995032881,23,20856115,7.14,7.12,7.14,7.13,-0.6164110987320794
2021-04-21,995032881,24,33650165,7.13,7.11,7.13,7.13,-0.2732005488946959
2021-04-22,630960002,0,11173060,7.1,7.09,7.1,7.09,-0.5052659526203115
2021-04-22,630960002,1,64540460,7.16,7.09,7.1,7.14,-0.0465828614944421
2021-04-22,630960002,2,67648486,7.2,7.13,7.14,7.15,0.027499577299666907
2021-04-22,630960002,3,57437505,7.15,7.1,7.15,7.1,0.46023722889542257
2021-04-22,630960002,4,35145639,7.15,7.09,7.09,7.13,-0.10046712418750477
2021-04-22,630960002,5,23361872,7.17,7.12,7.12,7.16,-0.18196424573055797
2021-04-22,630960002,6,17133156,7.17,7.13,7.16,7.14,-0.5385086156451563
2021-04-22,630960002,7,17333686,7.15,7.11,7.14,7.12,0.43768872230703065
2021-04-22,630960002,8,13874129,7.14,7.11,7.12,7.11,0.3172434123733129
2021-04-22,630960002,9,13467900,7.15,7.11,7.11,7.15,-0.2540981400579316
2021-04-22,630960002,10,15503295,7.16,7.14,7.15,7.15,-0.6807054655892122
2021-04-22,630960002,11,29252644,7.19,7.14,7.16,7.18,-0.25186053487339555
2021-04-22,630960002,12,13623580,7.19,7.15,7.18,7.16,0.37853526737279175
2021-04-22,630960002,13,13616000,7.16,7.13,7.16,7.14,0.5395662892894498
2021-04-22,630960002,14,12260000,7.15,7.12,7.13,7.14,-0.43265521216787445
2021-04-22,630960002,15,10104400,7.15,7.13,7.15,7.15,0.4894890890088336
2021-04-22,630960002,16,38014300,7.15,7.1,7.15,7.1,-0.1325313622305291
2021-04-22,630960002,17,40156645,7.11,7.08,7.1,7.1,-0.025116449625268145
2021-04-22,630960002,18,19823700,7.11,7.09,7.1,7.1,0.5079742195851753
2021-04-22,630960002,19,24218400,7.1,7.08,7.1,7.09,0.2686383994023164
2021-04-22,630960002,20,18994819,7.1,7.08,7.09,7.09,-0.7105761051434257
2021-04-22,630960002,21,16975800,7.1,7.08,7.09,7.09,-0.06465773374281905
2021-04-22,630960002,22,13573222,7.11,7.09,7.09,7.09,0.3526991639606523
2021-04-22,630960002,23,19051700,7.11,7.08,7.09,7.11,-0.2906869438994727
2021-04-22,630960002,24,24675604,7.12,7.1,7.11,7.12,0.13674669480227483
2021-04-23,896783776,0,5252161,7.1,7.1,7.1,7.1,0.19939758837497856
