date,daily_volume,bin_num,bin_volume
2020-11-06,22956701693.200005,21,643876100.0
2020-11-06,22956701693.200005,22,711241900.0
2020-11-06,22956701693.200005,23,789832800.0
2020-11-06,22956701693.200005,24,1126196100.0
2020-11-09,30167618168.000008,0,66370371.10000076
2020-11-09,30167618168.000008,1,3626761393.3000035
2020-11-09,30167618168.000008,2,2599858900.0
2020-11-09,30167618168.000008,3,1809382400.0
2020-11-09,30167618168.000008,4,1667901700.0
2020-11-09,30167618168.000008,5,1505864500.0
2020-11-09,30167618168.000008,6,1094577400.0
2020-11-09,30167618168.000008,7,1014216800.0
2020-11-09,30167618168.000008,8,934735400.0
2020-11-09,30167618168.000008,9,993159500.0
2020-11-09,30167618168.000008,10,1025044500.0
2020-11-09,30167618168.000008,11,1145574200.0
2020-11-09,30167618168.000008,12,1222409800.0
2020-11-09,30167618168.000008,13,1247702303.6000018
2020-11-09,30167618168.000008,14,1009095200.0
2020-11-09,30167618168.000008,15,892190200.0
2020-11-09,30167618168.000008,16,917905900.0
2020-11-09,30167618168.000008,17,919634300.0
2020-11-09,30167618168.000008,18,830989000.0
2020-11-09,30167618168.000008,19,862869300.0
2020-11-09,30167618168.000008,20,1040681300.0
2020-11-09,30167618168.000008,21,718704200.0
2020-11-09,30167618168.000008,22,760105800.0
2020-11-09,30167618168.000008,23,957725200.0
2020-11-09,30167618168.000008,24,1304158600.0
2020-11-10,26831524065.600006,0,73891870.10000034
2020-11-10,26831524065.600006,1,4545945957.600005
2020-11-10,26831524065.600006,2,2579725500.0
2020-11-10,26831524065.600006,3,2123755000.0
2020-11-10,26831524065.600006,4,1778139400.0
2020-11-10,26831524065.600006,5,1248529700.0
2020-11-10,26831524065.600006,6,1130014100.0
2020-11-10,26831524065.600006,7,927374500.0
2020-11-10,26831524065.600006,8,800347800.0
2020-11-10,26831524065.600006,9,791397600.0
2020-11-10,26831524065.600006,10,716823200.0
2020-11-10,26831524065.600006,11,605641900.0
2020-11-10,26831524065.600006,12,531631500.0
2020-11-10,26831524065.600006,13,664179637.9000021
2020-11-10,26831524065.600006,14,588327400.0
2020-11-10,26831524065.600006,15,564623400.0
2020-11-10,26831524065.600006,16,723753000.0
2020-11-10,26831524065.600006,17,698301500.0
2020-11-10,26831524065.600006,18,828224100.0
2020-11-10,26831524065.600006,19,784462900.0
2020-11-10,26831524065.600006,20,600377000.0
2020-11-10,26831524065.600006,21,978062100.0
2020-11-10,26831524065.600006,22,716895100.0
2020-11-10,26831524065.600006,23,712455400.0
2020-11-10,26831524065.600006,24,1118644500.0
2020-11-11,26678224557.100002,0,84583623.6000006
2020-11-11,26678224557.100002,1,2544818840.9000025
2020-11-11,26678224557.100002,2,1894057100.0
2020-11-11,26678224557.100002,3,1515933800.0
2020-11-11,26678224557.100002,4,1559315600.0
2020-11-11,26678224557.100002,5,1608054800.0
2020-11-11,26678224557.100002,6,1788171600.0
2020-11-11,26678224557.100002,7,1399023200.0
2020-11-11,26678224557.100002,8,989740800.0
2020-11-11,26678224557.100002,9,913551000.0
2020-11-11,26678224557.100002,10,754684400.0
2020-11-11,26678224557.100002,11,700995700.0
2020-11-11,26678224557.100002,12,718496000.0
2020-11-11,26678224557.100002,13,979944892.6000005
2020-11-11,26678224557.100002,14,934801000.0
2020-11-11,26678224557.100002,15,881541000.0
2020-11-11,26678224557.100002,16,777550600.0
2020-11-11,26678224557.100002,17,902809900.0
2020-11-11,26678224557.100002,18,810962100.0
2020-11-11,26678224557.100002,19,628574300.0
2020-11-11,26678224557.100002,20,626135100.0
2020-11-11,26678224557.100002,21,803465000.0
2020-11-11,26678224557.100002,22,669722700.0
2020-11-11,26678224557.100002,23,896196900.0
2020-11-11,26678224557.100002,24,1295094600.0
2020-11-12,21097121048.300003,0,86788965.90000059
2020-11-12,21097121048.300003,1,2651462682.400001
2020-11-12,21097121048.300003,2,1672208800.0
2020-11-12,21097121048.300003,3,1364468900.0
2020-11-12,21097121048.300003,4,1221928500.0
2020-11-12,21097121048.300003,5,1037723600.0
2020-11-12,21097121048.300003,6,907698700.0
2020-11-12,21097121048.300003,7,801283700.0
2020-11-12,21097121048.300003,8,713287800.0
2020-11-12,21097121048.300003,9,864333300.0
2020-11-12,21097121048.300003,10,829776300.0
2020-11-12,21097121048.300003,11,573733100.0
2020-11-12,21097121048.300003,12,518391500.0
2020-11-12,21097121048.300003,13,582981500.0
2020-11-12,21097121048.300003,14,518102800.0
2020-11-12,21097121048.300003,15,604605600.0
2020-11-12,21097121048.300003,16,598450200.0
2020-11-12,21097121048.300003,17,665215000.0
2020-11-12,21097121048.300003,18,492476600.0
2020-11-12,21097121048.300003,19,589078500.0
2020-11-12,21097121048.300003,20,567085500.0
2020-11-12,21097121048.300003,21,617535100.0
2020-11-12,21097121048.300003,22,689592800.0
2020-11-12,21097121048.300003,23,797228200.0
2020-11-12,21097121048.300003,24,1131683400.0
2020-11-13,22235339448.300003,0,86788965.90000059
2020-11-13,22235339448.300003,1,2737290682.400001
2020-11-13,22235339448.300003,2,2036055100.0
2020-11-13,22235339448.300003,3,1604605200.0
2020-11-13,22235339448.300003,4,1234144700.0
2020-11-13,22235339448.300003,5,1331859900.0
2020-11-13,22235339448.300003,6,979851500.0
2020-11-13,22235339448.300003,7,791573100.0
2020-11-13,22235339448.300003,8,710052600.0
2020-11-13,22235339448.300003,9,694386400.0
2020-11-13,22235339448.300003,10,581177900.0
2020-11-13,22235339448.300003,11,517212100.0
2020-11-13,22235339448.300003,12,518741900.0
2020-11-13,22235339448.300003,13,798727200.0
2020-11-13,22235339448.300003,14,645794400.0
2020-11-13,22235339448.300003,15,644909000.0
2020-11-13,22235339448.300003,16,725834500.0
2020-11-13,22235339448.300003,17,626299600.0
2020-11-13,22235339448.300003,18,558725100.0
2020-11-13,22235339448.300003,19,620671400.0
2020-11-13,22235339448.300003,20,612689200.0
2020-11-13,22235339448.300003,21,625613800.0
2020-11-13,22235339448.300003,22,589721800.0
2020-11-13,22235339448.300003,23,779922600.0
2020-11-13,22235339448.300003,24,1182690800.0
2020-11-16,27283197801.700005,0,89115082.4000012
2020-11-16,27283197801.700005,1,3371148417.300002
2020-11-16,27283197801.700005,2,2003753800.0
2020-11-16,27283197801.700005,3,1510175800.0
2020-11-16,27283197801.700005,4,1590234100.0
2020-11-16,27283197801.700005,5,1668507000.0
2020-11-16,27283197801.700005,6,1356129700.0
2020-11-16,27283197801.700005,7,1253843100.0
2020-11-16,27283197801.700005,8,1196729100.0
2020-11-16,27283197801.700005,9,857415700.0
2020-11-16,27283197801.700005,10,796519100.0
2020-11-16,27283197801.700005,11,813201200.0
2020-11-16,27283197801.700005,12,813122300.0
2020-11-16,27283197801.700005,13,1013927802.0000008
2020-11-16,27283197801.700005,14,786581400.0
2020-11-16,27283197801.700005,15,765443900.0
2020-11-16,27283197801.700005,16,755579700.0
2020-11-16,27283197801.700005,17,835695900.0
2020-11-16,27283197801.700005,18,693798100.0
2020-11-16,27283197801.700005,19,753201400.0
2020-11-16,27283197801.700005,20,703900300.0
2020-11-16,27283197801.700005,21,666173400.0
2020-11-16,27283197801.700005,22,716324800.0
2020-11-16,27283197801.700005,23,874217900.0
2020-11-16,27283197801.700005,24,1398458800.0
2020-11-17,27737308804.600006,0,93117115.30000116
2020-11-17,27737308804.600006,1,3571709074.0000033
2020-11-17,27737308804.600006,2,2534687200.0
2020-11-17,27737308804.600006,3,1822723700.0
2020-11-17,27737308804.600006,4,1427361300.0
2020-11-17,27737308804.600006,5,1349449800.0
2020-11-17,27737308804.600006,6,1269937500.0
2020-11-17,27737308804.600006,7,1105326900.0
2020-11-17,27737308804.600006,8,807567300.0
2020-11-17,27737308804.600006,9,791465500.0
2020-11-17,27737308804.600006,10,736634900.0
2020-11-17,27737308804.600006,11,1009495600.0
2020-11-17,27737308804.600006,12,943104900.0
2020-11-17,27737308804.600006,13,925501015.3000011
2020-11-17,27737308804.600006,14,785789800.0
2020-11-17,27737308804.600006,15,747390000.0
2020-11-17,27737308804.600006,16,843685900.0
2020-11-17,27737308804.600006,17,715708200.0
2020-11-17,27737308804.600006,18,716970700.0
2020-11-17,27737308804.600006,19,709586500.0
2020-11-17,27737308804.600006,20,673223800.0
2020-11-17,27737308804.600006,21,944226100.0
2020-11-17,27737308804.600006,22,1020873500.0
2020-11-17,27737308804.600006,23,850039800.0
2020-11-17,27737308804.600006,24,1341732700.0
2020-11-18,28092102930.200005,0,93117115.30000116
2020-11-18,28092102930.200005,1,3158033699.6000013
2020-11-18,28092102930.200005,2,2235372900.0
2020-11-18,28092102930.200005,3,1762483400.0
2020-11-18,28092102930.200005,4,1674186500.0
2020-11-18,28092102930.200005,5,1432420100.0
2020-11-18,28092102930.200005,6,1431515500.0
2020-11-18,28092102930.200005,7,1261021800.0
2020-11-18,28092102930.200005,8,1102883400.0
2020-11-18,28092102930.200005,9,835590100.0
2020-11-18,28092102930.200005,10,842342900.0
2020-11-18,28092102930.200005,11,782952200.0
2020-11-18,28092102930.200005,12,838378100.0
2020-11-18,28092102930.200005,13,912800715.3000011
2020-11-18,28092102930.200005,14,851228600.0
2020-11-18,28092102930.200005,15,811166600.0
2020-11-18,28092102930.200005,16,832889400.0
2020-11-18,28092102930.200005,17,798250700.0
2020-11-18,28092102930.200005,18,784176100.0
2020-11-18,28092102930.200005,19,838777500.0
2020-11-18,28092102930.200005,20,877197500.0
2020-11-18,28092102930.200005,21,755458700.0
2020-11-18,28092102930.200005,22,819833800.0
2020-11-18,28092102930.200005,23,901899000.0
2020-11-18,28092102930.200005,24,1458126600.0
2020-11-19,24758656646.000008,0,95431799.60000114
2020-11-19,24758656646.000008,1,3515442446.4000072
2020-11-19,24758656646.000008,2,2273511800.0
2020-11-19,24758656646.000008,3,1974363500.0
2020-11-19,24758656646.000008,4,1557962400.0
2020-11-19,24758656646.000008,5,1121072400.0
2020-11-19,24758656646.000008,6,937336400.0
2020-11-19,24758656646.000008,7,864398700.0
2020-11-19,24758656646.000008,8,841815500.0
2020-11-19,24758656646.000008,9,696960200.0
2020-11-19,24758656646.000008,10,602780900.0
2020-11-19,24758656646.000008,11,576018000.0
2020-11-19,24758656646.000008,12,508216100.0
2020-11-19,24758656646.000008,13,635183300.0
2020-11-19,24758656646.000008,14,607203600.0
2020-11-19,24758656646.000008,15,649685500.0
2020-11-19,24758656646.000008,16,652969000.0
2020-11-19,24758656646.000008,17,739117100.0
2020-11-19,24758656646.000008,18,634744100.0
2020-11-19,24758656646.000008,19,672885500.0
2020-11-19,24758656646.000008,20,676945300.0
2020-11-19,24758656646.000008,21,639400100.0
2020-11-19,24758656646.000008,22,851656300.0
2020-11-19,24758656646.000008,23,1085713200.0
2020-11-19,24758656646.000008,24,1347843500.0
2020-11-20,25599297413.300003,0,95431799.60000114
2020-11-20,25599297413.300003,1,2584662213.700003
2020-11-20,25599297413.300003,2,1840603000.0
2020-11-20,25599297413.300003,3,1401099100.0
2020-11-20,25599297413.300003,4,1358711300.0
2020-11-20,25599297413.300003,5,1111702100.0
2020-11-20,25599297413.300003,6,1067588500.0
2020-11-20,25599297413.300003,7,1040055900.0
2020-11-20,25599297413.300003,8,939909600.0
2020-11-20,25599297413.300003,9,845647000.0
2020-11-20,25599297413.300003,10,868753800.0
2020-11-20,25599297413.300003,11,1125348500.0
2020-11-20,25599297413.300003,12,825004400.0
2020-11-20,25599297413.300003,13,704114300.0
2020-11-20,25599297413.300003,14,608287100.0
2020-11-20,25599297413.300003,15,619440500.0
2020-11-20,25599297413.300003,16,625583300.0
2020-11-20,25599297413.300003,17,809215700.0
2020-11-20,25599297413.300003,18,793844500.0
2020-11-20,25599297413.300003,19,773486700.0
2020-11-20,25599297413.300003,20,715961900.0
2020-11-20,25599297413.300003,21,908027100.0
2020-11-20,25599297413.300003,22,1135928800.0
2020-11-20,25599297413.300003,23,1269397100.0
2020-11-20,25599297413.300003,24,1531493200.0
2020-11-23,36341892239.00001,0,85276386.90000291
2020-11-23,36341892239.00001,1,4090259065.200005
2020-11-23,36341892239.00001,2,2768297200.0
2020-11-23,36341892239.00001,3,1992295400.0
2020-11-23,36341892239.00001,4,1648094200.0
2020-11-23,36341892239.00001,5,1328828000.0
2020-11-23,36341892239.00001,6,1472859800.0
2020-11-23,36341892239.00001,7,1626179600.0
2020-11-23,36341892239.00001,8,1279339100.0
2020-11-23,36341892239.00001,9,1367442000.0
2020-11-23,36341892239.00001,10,1226981200.0
2020-11-23,36341892239.00001,11,1267442200.0
2020-11-23,36341892239.00001,12,1180514800.0
2020-11-23,36341892239.00001,13,1642042186.900003
2020-11-23,36341892239.00001,14,1586393800.0
2020-11-23,36341892239.00001,15,1224737500.0
2020-11-23,36341892239.00001,16,1182110600.0
2020-11-23,36341892239.00001,17,1569219400.0
2020-11-23,36341892239.00001,18,1128357800.0
2020-11-23,36341892239.00001,19,1006620700.0
2020-11-23,36341892239.00001,20,1026097000.0
2020-11-23,36341892239.00001,21,891630300.0
2020-11-23,36341892239.00001,22,1014061000.0
2020-11-23,36341892239.00001,23,1172777800.0
2020-11-23,36341892239.00001,24,1564035200.0
2020-11-24,29146513692.600025,0,94501852.10000782
2020-11-24,29146513692.600025,1,3890382694.100009
2020-11-24,29146513692.600025,2,2376110300.0
2020-11-24,29146513692.600025,3,2184366700.0
2020-11-24,29146513692.600025,4,1760481200.0
2020-11-24,29146513692.600025,5,1366844400.0
2020-11-24,29146513692.600025,6,1272106600.0
2020-11-24,29146513692.600025,7,878435500.0
2020-11-24,29146513692.600025,8,871388700.0
2020-11-24,29146513692.600025,9,701547600.0
2020-11-24,29146513692.600025,10,785091200.0
2020-11-24,29146513692.600025,11,712415300.0
2020-11-24,29146513692.600025,12,790701700.0
2020-11-24,29146513692.600025,13,855565146.4000074
2020-11-24,29146513692.600025,14,882865800.0
2020-11-24,29146513692.600025,15,888922900.0
2020-11-24,29146513692.600025,16,880891600.0
2020-11-24,29146513692.600025,17,794778500.0
2020-11-24,29146513692.600025,18,730139800.0
2020-11-24,29146513692.600025,19,822552700.0
2020-11-24,29146513692.600025,20,692141500.0
2020-11-24,29146513692.600025,21,846634600.0
2020-11-24,29146513692.600025,22,1250860600.0
2020-11-24,29146513692.600025,23,1211697000.0
2020-11-24,29146513692.600025,24,1605089800.0
2020-11-25,31397901550.40001,0,113168047.70000139
2020-11-25,31397901550.40001,1,3974633601.900005
2020-11-25,31397901550.40001,2,2801864800.0
2020-11-25,31397901550.40001,3,2307009700.0
2020-11-25,31397901550.40001,4,1872571000.0
2020-11-25,31397901550.40001,5,1602583100.0
2020-11-25,31397901550.40001,6,1301782900.0
2020-11-25,31397901550.40001,7,1097210100.0
2020-11-25,31397901550.40001,8,1253646300.0
2020-11-25,31397901550.40001,9,923136400.0
2020-11-25,31397901550.40001,10,911175600.0
2020-11-25,31397901550.40001,11,931288400.0
2020-11-25,31397901550.40001,12,791331400.0
2020-11-25,31397901550.40001,13,990423800.8000017
2020-11-25,31397901550.40001,14,703770200.0
2020-11-25,31397901550.40001,15,750925700.0
2020-11-25,31397901550.40001,16,682766000.0
2020-11-25,31397901550.40001,17,1051066900.0
2020-11-25,31397901550.40001,18,1020988100.0
2020-11-25,31397901550.40001,19,804799100.0
2020-11-25,31397901550.40001,20,707200500.0
2020-11-25,31397901550.40001,21,1043002400.0
2020-11-25,31397901550.40001,22,960507200.0
2020-11-25,31397901550.40001,23,1219445400.0
2020-11-25,31397901550.40001,24,1581604900.0
2020-11-26,24999455758.000004,0,122954101.10000324
2020-11-26,24999455758.000004,1,2917313556.9
2020-11-26,24999455758.000004,2,2069339900.0
2020-11-26,24999455758.000004,3,1537354700.0
2020-11-26,24999455758.000004,4,1410395500.0
2020-11-26,24999455758.000004,5,1420501900.0
2020-11-26,24999455758.000004,6,1319222500.0
2020-11-26,24999455758.000004,7,932535900.0
2020-11-26,24999455758.000004,8,829741000.0
2020-11-26,24999455758.000004,9,924894000.0
2020-11-26,24999455758.000004,10,953134200.0
2020-11-26,24999455758.000004,11,762483000.0
2020-11-26,24999455758.000004,12,573751300.0
2020-11-26,24999455758.000004,13,628947700.0
2020-11-26,24999455758.000004,14,616572700.0
2020-11-26,24999455758.000004,15,734530800.0
2020-11-26,24999455758.000004,16,610537100.0
2020-11-26,24999455758.000004,17,698177800.0
2020-11-26,24999455758.000004,18,684055600.0
2020-11-26,24999455758.000004,19,685739600.0
2020-11-26,24999455758.000004,20,665696300.0
2020-11-26,24999455758.000004,21,743669500.0
2020-11-26,24999455758.000004,22,795933600.0
2020-11-26,24999455758.000004,23,906868900.0
2020-11-26,24999455758.000004,24,1455104600.0
2020-11-27,27329316446.20001,0,122954101.10000324
2020-11-27,27329316446.20001,1,3192589044.000001
2020-11-27,27329316446.20001,2,2186258100.0
2020-11-27,27329316446.20001,3,1531675100.0
2020-11-27,27329316446.20001,4,1495086600.0
2020-11-27,27329316446.20001,5,1228867800.0
2020-11-27,27329316446.20001,6,994438500.0
2020-11-27,27329316446.20001,7,995264600.0
2020-11-27,27329316446.20001,8,786337500.0
2020-11-27,27329316446.20001,9,908755700.0
2020-11-27,27329316446.20001,10,756206600.0
2020-11-27,27329316446.20001,11,1224182300.0
2020-11-27,27329316446.20001,12,999953800.0
2020-11-27,27329316446.20001,13,935896601.1000032
2020-11-27,27329316446.20001,14,643211500.0
2020-11-27,27329316446.20001,15,680761200.0
2020-11-27,27329316446.20001,16,530795100.0
2020-11-27,27329316446.20001,17,632191500.0
2020-11-27,27329316446.20001,18,765350100.0
2020-11-27,27329316446.20001,19,637365500.0
2020-11-27,27329316446.20001,20,593930800.0
2020-11-27,27329316446.20001,21,789201100.0
2020-11-27,27329316446.20001,22,1086703000.0
2020-11-27,27329316446.20001,23,1588112200.0
2020-11-27,27329316446.20001,24,2023228100.0
2020-11-30,37004619326.90001,0,125664044.00000119
2020-11-30,37004619326.90001,1,5455127121.9000025
2020-11-30,37004619326.90001,2,3517277200.0
2020-11-30,37004619326.90001,3,2584601000.0
2020-11-30,37004619326.90001,4,2467555500.0
2020-11-30,37004619326.90001,5,1799822000.0
2020-11-30,37004619326.90001,6,1536865300.0
2020-11-30,37004619326.90001,7,1424338900.0
2020-11-30,37004619326.90001,8,1470649900.0
2020-11-30,37004619326.90001,9,1299380900.0
2020-11-30,37004619326.90001,10,895993200.0
2020-11-30,37004619326.90001,11,882323700.0
2020-11-30,37004619326.90001,12,802002200.0
2020-11-30,37004619326.90001,13,1240268561.0000017
2020-11-30,37004619326.90001,14,1300448600.0
2020-11-30,37004619326.90001,15,914620800.0
2020-11-30,37004619326.90001,16,1043504700.0
2020-11-30,37004619326.90001,17,731707400.0
2020-11-30,37004619326.90001,18,724648500.0
2020-11-30,37004619326.90001,19,696706000.0
2020-11-30,37004619326.90001,20,782742900.0
2020-11-30,37004619326.90001,21,1305388700.0
2020-11-30,37004619326.90001,22,1067087800.0
2020-11-30,37004619326.90001,23,1398200900.0
2020-11-30,37004619326.90001,24,1537693500.0
2020-12-01,30991305160.9,0,130555355.30000074
2020-12-01,30991305160.9,1,3219586405.6000004
2020-12-01,30991305160.9,2,2062551900.0
2020-12-01,30991305160.9,3,1469602000.0
2020-12-01,30991305160.9,4,1425937100.0
2020-12-01,30991305160.9,5,1144178600.0
2020-12-01,30991305160.9,6,1133223500.0
2020-12-01,30991305160.9,7,947439700.0
2020-12-01,30991305160.9,8,952319400.0
2020-12-01,30991305160.9,9,959857800.0
2020-12-01,30991305160.9,10,1032408000.0
2020-12-01,30991305160.9,11,1136099700.0
2020-12-01,30991305160.9,12,1330867000.0
2020-12-01,30991305160.9,13,1081553300.0
2020-12-01,30991305160.9,14,924275600.0
2020-12-01,30991305160.9,15,902334100.0
2020-12-01,30991305160.9,16,828162000.0
2020-12-01,30991305160.9,17,864597200.0
2020-12-01,30991305160.9,18,877365600.0
2020-12-01,30991305160.9,19,990720000.0
2020-12-01,30991305160.9,20,877160300.0
2020-12-01,30991305160.9,21,1545556300.0
2020-12-01,30991305160.9,22,1605381300.0
2020-12-01,30991305160.9,23,1728378800.0
2020-12-01,30991305160.9,24,1821194200.0
2020-12-02,30673150135.000004,0,130325516.3000024
2020-12-02,30673150135.000004,1,3929059118.7000017
2020-12-02,30673150135.000004,2,2385424700.0
2020-12-02,30673150135.000004,3,1896645200.0
2020-12-02,30673150135.000004,4,1834636500.0
2020-12-02,30673150135.000004,5,1512794400.0
2020-12-02,30673150135.000004,6,1619483300.0
2020-12-02,30673150135.000004,7,1315446200.0
2020-12-02,30673150135.000004,8,1524402600.0
2020-12-02,30673150135.000004,9,1490638200.0
2020-12-02,30673150135.000004,10,953741500.0
2020-12-02,30673150135.000004,11,767513400.0
2020-12-02,30673150135.000004,12,741424000.0
2020-12-02,30673150135.000004,13,946319500.0
2020-12-02,30673150135.000004,14,705945200.0
2020-12-02,30673150135.000004,15,737553300.0
2020-12-02,30673150135.000004,16,932763600.0
2020-12-02,30673150135.000004,17,896620400.0
2020-12-02,30673150135.000004,18,970225800.0
2020-12-02,30673150135.000004,19,762526600.0
2020-12-02,30673150135.000004,20,708595700.0
2020-12-02,30673150135.000004,21,755708800.0
2020-12-02,30673150135.000004,22,890144400.0
2020-12-02,30673150135.000004,23,885987000.0
2020-12-02,30673150135.000004,24,1379225200.0
2020-12-03,29167846135.000004,0,131624605.60000052
2020-12-03,29167846135.000004,1,3416433813.1000013
2020-12-03,29167846135.000004,2,2328490600.0
2020-12-03,29167846135.000004,3,1944774600.0
2020-12-03,29167846135.000004,4,1779230200.0
2020-12-03,29167846135.000004,5,1364495300.0
2020-12-03,29167846135.000004,6,1202191000.0
2020-12-03,29167846135.000004,7,1193885800.0
2020-12-03,29167846135.000004,8,932252300.0
2020-12-03,29167846135.000004,9,908653700.0
2020-12-03,29167846135.000004,10,892930600.0
2020-12-03,29167846135.000004,11,786483100.0
2020-12-03,29167846135.000004,12,898943400.0
2020-12-03,29167846135.000004,13,1051689616.3000023
2020-12-03,29167846135.000004,14,1033658300.0
2020-12-03,29167846135.000004,15,854218300.0
2020-12-03,29167846135.000004,16,851826700.0
2020-12-03,29167846135.000004,17,794801300.0
2020-12-03,29167846135.000004,18,832675800.0
2020-12-03,29167846135.000004,19,890532400.0
2020-12-03,29167846135.000004,20,777996100.0
2020-12-03,29167846135.000004,21,736226500.0
2020-12-03,29167846135.000004,22,1037882900.0
2020-12-03,29167846135.000004,23,1018004600.0
2020-12-03,29167846135.000004,24,1507944600.0
2020-12-04,25045378484.000008,0,130325516.3000024
2020-12-04,25045378484.000008,1,3192387767.700005
2020-12-04,25045378484.000008,2,2281507400.0
2020-12-04,25045378484.000008,3,1735272100.0
2020-12-04,25045378484.000008,4,1580037200.0
2020-12-04,25045378484.000008,5,1293986000.0
2020-12-04,25045378484.000008,6,987073100.0
2020-12-04,25045378484.000008,7,945811400.0
2020-12-04,25045378484.000008,8,924691200.0
2020-12-04,25045378484.000008,9,807530900.0
2020-12-04,25045378484.000008,10,605273800.0
2020-12-04,25045378484.000008,11,565644800.0
2020-12-04,25045378484.000008,12,662029200.0
2020-12-04,25045378484.000008,13,693745900.0
2020-12-04,25045378484.000008,14,637073700.0
2020-12-04,25045378484.000008,15,646364000.0
2020-12-04,25045378484.000008,16,706135000.0
2020-12-04,25045378484.000008,17,720651300.0
2020-12-04,25045378484.000008,18,723141100.0
2020-12-04,25045378484.000008,19,675950000.0
2020-12-04,25045378484.000008,20,723500900.0
2020-12-04,25045378484.000008,21,752967500.0
2020-12-04,25045378484.000008,22,855214400.0
2020-12-04,25045378484.000008,23,837532900.0
2020-12-04,25045378484.000008,24,1361531400.0
2020-12-07,24806158667.700005,0,131624605.60000052
2020-12-07,24806158667.700005,1,3208760562.1000047
2020-12-07,24806158667.700005,2,1997247000.0
2020-12-07,24806158667.700005,3,1775452700.0
2020-12-07,24806158667.700005,4,1479386800.0
2020-12-07,24806158667.700005,5,1265659100.0
2020-12-07,24806158667.700005,6,1007645900.0
2020-12-07,24806158667.700005,7,908502300.0
2020-12-07,24806158667.700005,8,742263700.0
2020-12-07,24806158667.700005,9,733046100.0
2020-12-07,24806158667.700005,10,1137264300.0
2020-12-07,24806158667.700005,11,908076500.0
2020-12-07,24806158667.700005,12,581176400.0
2020-12-07,24806158667.700005,13,662918800.0
2020-12-07,24806158667.700005,14,632022700.0
2020-12-07,24806158667.700005,15,592521100.0
2020-12-07,24806158667.700005,16,615686900.0
2020-12-07,24806158667.700005,17,676946100.0
2020-12-07,24806158667.700005,18,640362600.0
2020-12-07,24806158667.700005,19,678899500.0
2020-12-07,24806158667.700005,20,643997600.0
2020-12-07,24806158667.700005,21,614084400.0
2020-12-07,24806158667.700005,22,843870600.0
2020-12-07,24806158667.700005,23,1006603300.0
2020-12-07,24806158667.700005,24,1322139100.0
2020-12-08,22231853110.80001,0,115505757.10000294
2020-12-08,22231853110.80001,1,2750514753.7000074
2020-12-08,22231853110.80001,2,1619808700.0
2020-12-08,22231853110.80001,3,1389403700.0
2020-12-08,22231853110.80001,4,1313714900.0
2020-12-08,22231853110.80001,5,1157218200.0
2020-12-08,22231853110.80001,6,813830100.0
2020-12-08,22231853110.80001,7,717116500.0
2020-12-08,22231853110.80001,8,665356600.0
2020-12-08,22231853110.80001,9,660738900.0
2020-12-08,22231853110.80001,10,726610600.0
2020-12-08,22231853110.80001,11,756924500.0
2020-12-08,22231853110.80001,12,673317600.0
2020-12-08,22231853110.80001,13,713997000.0
2020-12-08,22231853110.80001,14,732880200.0
2020-12-08,22231853110.80001,15,814729000.0
2020-12-08,22231853110.80001,16,659474600.0
2020-12-08,22231853110.80001,17,640160900.0
2020-12-08,22231853110.80001,18,557710100.0
2020-12-08,22231853110.80001,19,621931200.0
2020-12-08,22231853110.80001,20,588514900.0
2020-12-08,22231853110.80001,21,637779000.0
2020-12-08,22231853110.80001,22,713102900.0
2020-12-08,22231853110.80001,23,903246000.0
2020-12-08,22231853110.80001,24,1288266500.0
2020-12-09,25494572710.80001,0,115505757.10000294
2020-12-09,25494572710.80001,1,2552078653.7000074
2020-12-09,25494572710.80001,2,2048152100.0
2020-12-09,25494572710.80001,3,1629313100.0
2020-12-09,25494572710.80001,4,1452387900.0
2020-12-09,25494572710.80001,5,1054039600.0
2020-12-09,25494572710.80001,6,1063973300.0
2020-12-09,25494572710.80001,7,1030909500.0
2020-12-09,25494572710.80001,8,749993700.0
2020-12-09,25494572710.80001,9,610246100.0
2020-12-09,25494572710.80001,10,603055000.0
2020-12-09,25494572710.80001,11,532410900.0
2020-12-09,25494572710.80001,12,527337600.0
2020-12-09,25494572710.80001,13,655731600.0
2020-12-09,25494572710.80001,14,663731600.0
2020-12-09,25494572710.80001,15,908214300.0
2020-12-09,25494572710.80001,16,791792400.0
2020-12-09,25494572710.80001,17,848674500.0
2020-12-09,25494572710.80001,18,781409400.0
2020-12-09,25494572710.80001,19,878482800.0
2020-12-09,25494572710.80001,20,689075400.0
2020-12-09,25494572710.80001,21,719970300.0
2020-12-09,25494572710.80001,22,1065835900.0
2020-12-09,25494572710.80001,23,1448191900.0
2020-12-09,25494572710.80001,24,2074059400.0
2020-12-10,24197444527.300003,0,108249555.50000143
2020-12-10,24197444527.300003,1,3304164871.800002
2020-12-10,24197444527.300003,2,2025817600.0
2020-12-10,24197444527.300003,3,1677059000.0
2020-12-10,24197444527.300003,4,1334662300.0
2020-12-10,24197444527.300003,5,1065877100.0
2020-12-10,24197444527.300003,6,878554900.0
2020-12-10,24197444527.300003,7,802372900.0
2020-12-10,24197444527.300003,8,740475600.0
2020-12-10,24197444527.300003,9,649690700.0
2020-12-10,24197444527.300003,10,638617000.0
2020-12-10,24197444527.300003,11,618572500.0
2020-12-10,24197444527.300003,12,628988300.0
2020-12-10,24197444527.300003,13,732520400.0
2020-12-10,24197444527.300003,14,654030800.0
